word,definition,target 1,target 2,target,triviality_1,triviality_2,triviality,nontrivial,body_parts,misleading,lol,animals,people,places
solar,"A loft or upper chamber; a garret room. [Obs.] [Written also soler, solere, sollar.] Oxf. Gloss.

1. Of or pertaining to the sun; proceeding from the sun; as, the solar system; solar light; solar rays; solar influence. See Solar system, below. 2. (Astrol.)  Born under the predominant influence of the sun. [Obs.] And proud beside, as solar people are. Dryden. 3. Measured by the progress or revolution of the sun in the ecliptic; as, the solar year. 4. Produced by the action of the sun, or peculiarly affected by its influence. They denominate some herbs solar, and some lunar. Bacon. Solar cycle. See under Cycle. -- Solar day. See Day, 2. -- Solar engine, an engine in which the energy of solar heat is used to produce motion, as in evaporating water for a steam engine, or expanding air for an air engine. -- Solar flowers (Bot.), flowers which open and shut daily at certain hours. -- Solar lamp, an argand lamp. -- Solar microscope, a microscope consisting essentially, first, of a mirror for reflecting a beam of sunlight through the tube, which sometimes is fixed in a window shutter; secondly, of a condenser, or large lens, for converging the beam upon the object; and, thirdly, of a small lens, or magnifier, for throwing an enlarged image of the object at its focus upon a screen in a dark room or in a darkened box. -- Solar month. See under Month. -- Solar oil, a paraffin oil used an illuminant and lubricant. -- Solar phosphori (Physics), certain substances, as the diamond, siulphide of barium (Bolognese or Bologna phosphorus), calcium sulphide, etc., which become phosphorescent, and shine in the dark, after exposure to sunlight or other intense light. -- Solar plexus (Anat.), a nervous plexus situated in the dorsal and anterior part of the abdomen, consisting of several sympathetic ganglia with connecting and radiating nerve fibers; -- so called in allusion to the radiating nerve fibers. -- Solar spots. See Sun spots, under Sun. -- Solar system (Astron.), the sun, with the group of celestial bodies which, held by its attraction, revolve round it. The system comprises the major planets, with their satellites; the minor planets, or asteroids, and the comets; also, the meteorids, the matter that furnishes the zodiacal light, and the rings of Saturn. The satellites that revolve about the major planets are twenty-two in number, of which the Earth has one (see Moon.), Mars two, Jupiter five, Saturn nine, Uranus four, and Neptune one. The asteroids, between Mars and Jupiter, thus far discovered (1900), number about five hundred, the first four of which were found near the beginning of the century, and are called Ceres, Pallas, Juno, and Vesta. Note: The principal elements of the major planets, and of the comets seen at more than one perihelion passage, are exhibited in the following tables: -- I. -- Major Planets. Symbol.Name.Mean distance -- that of the Earth being unity.Period in days.Eccentricity.Inclination of orbit.Diameter in miles II. -- Periodic Comets. Name.Greatest distance from sun.Least distance from sun.Inclination of orbit.Perihelion passage. º min 54 Encke's3.314.100.34212 541885.2 -- Solar telegraph, telegraph for signaling by flashes of reflected sunlight. -- Solar time. See Apparent time, under Time.",sun,,sun,33,100,33,True,False,False,False,False,False,False
heliocentric,"pertaining to the sun's center, or appearing to be seen from it; having, or relating to, the sun as a center; -- opposed to geocentrical. Heliocentric parallax. See under Parallax. -- Heliocentric place, latitude, longitude, etc. (of a heavenly body), the direction, latitude, longitude, etc., of the body as viewed from the sun.",sun's center,,sun's center,43,100,43,True,False,False,False,False,False,False
heliocentrical,"pertaining to the sun's center, or appearing to be seen from it; having, or relating to, the sun as a center; -- opposed to geocentrical. Heliocentric parallax. See under Parallax. -- Heliocentric place, latitude, longitude, etc. (of a heavenly body), the direction, latitude, longitude, etc., of the body as viewed from the sun.",sun's center,,sun's center,42,100,42,True,False,False,False,False,False,False
sciotheric,"Of or pertaining to a sundial. Sciotheric telescope (Dialing), an instrument consisting of a horizontal dial, with a telescope attached to it, used for determining the time, whether of day or night.",sundial,,sundial,29,100,29,True,False,False,False,False,False,False
superficiary,"One to whom a right of surface occupation is granted; one who pays quitrent for a house built upon another man's ground.

1. Of or pertaining to the superficies, or surface; superficial. 2. (Rom. Law)  Situated or built on another man's land, as a house.",superficies,,superficies,82,100,82,False,False,False,False,False,False,False
superficial,"1. Of or pertaining to the superficies, or surface; lying on the surface; shallow; not deep; as, a superficial color; a superficial covering; superficial measure or contents; superficial tillage. 2. Reaching or comprehending only what is obvious or apparent; not deep or profound; shallow; -- said especially in respect to study, learning, and the like; as, a superficial scholar; superficial knowledge. This superficial tale Is but a preface of her worthy praise. Shak. He is a presumptuous and superficial writer. Burke. That superficial judgment, which happens to be right without deserving to be so. J. H. Newman. -- Su`per*fi""cial*ly, adv. -- Su`per*fi""cial*ness, n.",superficies,,superficies,82,100,82,False,False,False,False,False,False,False
supranaturalistic,Of or pertaining to supernaturalism; supernaturalistic.,supernaturalism,,supernaturalism,87,100,87,False,False,False,False,False,False,False
supernaturalistic,Of or pertaining to supernaturalism.,supernaturalism,,supernaturalism,93,100,93,False,False,False,False,False,False,False
supranaturalist,"A supernaturalist.

Of or pertaining to supernaturalism; supernaturalistic.",supernaturalism,,supernaturalism,87,100,87,False,False,False,False,False,False,False
superstitious,"1. Of or pertaining to superstition; proceeding from, or manifesting, superstition; as, superstitious rites; superstitious observances. 2. Evincing superstition; overscrupulous and rigid in religious observances; addicted to superstition; full of idle fancies and scruples in regard to religion. Ye men of Athens, I perceive that in all things ye are too superstitious. Acts xvii. 22. 3. Overexact; scrupulous beyond need. Superstitious use (Law), the use of a gift or bequest, as of land, etc., for the maintenance of the rites of a religion not tolerated by the law. [Eng.] Mozley & W. -- Su`per*sti""tious*ly, adv. -- Su`per*sti""tious*ness, n.",superstition,,superstition,92,100,92,False,False,False,False,False,False,False
supervisory,"Of or pertaining to supervision; as, supervisory powers.",supervision,,supervision,82,100,82,False,False,False,False,False,False,False
supraclavicular,(a) Situated above the clavicle. (b) Of or pertaining to the supraclavicle.,supraclavicle,,supraclavicle,92,100,92,False,False,False,False,False,False,False
surgical,"Of or pertaining to surgeons or surgery; done by means of surgery; used in surgery; as, a surgical operation; surgical instruments. Surgical fever. (Med.) (a) Pyæmia. (b) Traumatic fever, or the fever accompanying inflammation.",surgeons or surgery,,surgeons or surgery,50,100,50,True,False,False,False,False,False,False
surnominal,Of or pertaining to a surname or surnames.,surname or surnames,,surname or surnames,50,100,50,True,False,False,False,False,False,False
suspensory,"1. Suspended; hanging; depending. 2. Fitted or serving to suspend; suspending; as, a suspensory muscle. Ray. 3. (Anat.)  Of or pertaining to a suspensorium.

That which suspends, or holds up, as a truss; specifically (Med.),  a bandage or bag for supporting the scrotum.",suspensorium,,suspensorium,90,100,90,False,False,False,False,False,False,False
sutural,"1. Of or pertaining to a suture, or seam. 2. (Bot.)  Taking place at a suture; as, a sutural de.",suture,,suture,83,100,83,False,False,False,False,False,False,False
hirundine,Like or pertaining to the swallows.,swallows,,swallows,0,100,0,True,False,False,False,False,False,False
sudoral,"Of or pertaining to sweat; as, sudoral eruptions.",sweat,,sweat,33,100,33,True,False,False,False,False,False,False
melilotic,"Of, pertaining to, or obtained from, sweet clover or meliot; specifically, designating an acid of the aromatic series, obtained from melilot as a white crystalline substance.",sweet clover or meliot,,sweet clover or meliot,67,100,67,False,False,False,False,False,False,False
swinish,"Of or pertaining to swine; befitting swine; like swine; hoggish; gross; beasty; as, a swinish drunkard or sot. ""Swinish gluttony."" Milton. -- Swin""ish*ly, adv. -- Swin""ish*ness, n.",swine,,swine,80,100,80,False,False,False,False,False,False,False
sycophantical,Of or pertaining to a sycophant; characteristic of a sycophant; meanly or obsequiously flattering; courting favor by mean adulation; parasitic. To be cheated and ruined by a sycophantical parasite. South. Sycophantic servants to the King of Spain. De Quincey.,sycophant,sycophant,sycophant,100,100,100,False,False,False,False,False,False,False
sycophancy,The character or characteristic of a sycophant. Hence: - (a) False accusation; calumniation; talebearing. [Obs.] Bp. Hall. (b) Obsequious flattery; servility. The sycophancy of A.Philips had prejudiced Mr. Addison against Pope. Bp. Warburton.,sycophant,,sycophant,89,100,89,False,False,False,False,False,False,False
sycophantic,Of or pertaining to a sycophant; characteristic of a sycophant; meanly or obsequiously flattering; courting favor by mean adulation; parasitic. To be cheated and ruined by a sycophantical parasite. South. Sycophantic servants to the King of Spain. De Quincey.,sycophant,sycophant,sycophant,100,100,100,False,False,False,False,False,False,False
syllabic,"1. Of or pertaining to a syllable or syllables; as, syllabic accent. 2. Consisting of a syllable or syllables; as, a syllabic augment. ""The syllabic stage of writing."" Earle.",syllable or syllables,,syllable or syllables,75,100,75,False,False,False,False,False,False,False
syllabical,"1. Of or pertaining to a syllable or syllables; as, syllabic accent. 2. Consisting of a syllable or syllables; as, a syllabic augment. ""The syllabic stage of writing."" Earle.",syllable or syllables,,syllable or syllables,70,100,70,False,False,False,False,False,False,False
sylleptical,"Of or pertaining to a syllepsis; containing syllepsis. -- Syl*lep""tic*al*ly, adv.",syllepsis,,syllepsis,78,100,78,False,False,False,False,False,False,False
sylleptic,"Of or pertaining to a syllepsis; containing syllepsis. -- Syl*lep""tic*al*ly, adv.",syllepsis,,syllepsis,78,100,78,False,False,False,False,False,False,False
syllogistic,"Of or pertaining to a syllogism; consisting of a syllogism, or of the form of reasoning by syllogisms; as, syllogistic arguments or reasoning.",syllogism,,syllogism,89,100,89,False,False,False,False,False,False,False
